Id,Drafted
2994,0.5719632605565366
2995,0.8504101349526617
2996,0.6812572405205355
2997,0.29370875528180046
2998,0.8817398951303332
2999,0.7594950363660331
3000,0.40110996237908003
3001,0.9711412043406279
3002,0.6294904875276324
3003,0.8047706727764656
3004,0.8048086092434287
3005,0.7212951495152533
3006,0.6687817183501067
3007,0.9641352433203956
3008,0.9782141897452885
3009,0.41072427689261365
3010,0.9618897571819348
3011,0.7820947255055442
3012,0.6900096601559653
3013,0.013929458703637999
3014,0.8394053591085024
3015,0.45289755863075054
3016,0.8302169228507604
3017,0.7411968002133804
3018,0.6176952467690118
3019,0.006270741523724751
3020,0.4532563523511002
3021,0.769448773135057
3022,0.7286202177993346
3023,0.6906784954255706
3024,0.8506025948910936
3025,0.8800654968986147
3026,0.44270855497909334
3027,0.8575650273533758
3028,0.8171457164730479
3029,0.9058350757590756
3030,0.9764138674595857
3031,0.8660141280764381
3032,0.42883201254083675
3033,0.6688582969105744
3034,0.6187145771899945
3035,0.6943872728453321
3036,0.7167557326565073
3037,0.45955408028805306
3038,0.3642425497454887
3039,0.3048222544736624
3040,0.6139718481182241
3041,0.5670347241065127
3042,0.8437155040219577
3043,0.41759036898603424
3044,0.2825178978206346
3045,0.6596483822189165
3046,0.6783894217314643
3047,0.0070153816584735676
3048,0.3597605941055614
3049,0.007013548107517688
3050,0.8885592087993152
3051,0.006634643048314281
3052,0.6903221731922192
3053,0.950570677539276
3054,0.8922053849161222
3055,0.8129486148082297
3056,0.8940971925028326
3057,0.9462853904431002
3058,0.9695552539803337
3059,0.031886539710091526
3060,0.8956948683003206
3061,0.8746597193482956
3062,0.5949796521510725
3063,0.8995636167190459
3064,0.40275656322802583
3065,0.8942366249630891
3066,0.7135253835643329
3067,0.9900369000960104
3068,0.8955421871697805
3069,0.8285017283894924
3070,0.46314780755487084
3071,0.5112005069587171
3072,0.39823711278274393
3073,0.9631448421281062
3074,0.8444716652524772
3075,0.8178011659439686
3076,0.9637078158148742
3077,0.5016622399180158
3078,0.6131814203408766
3079,0.840276725737029
3080,0.9288704095960599
3081,0.6529889829490556
3082,0.787555491267081
3083,0.398297208016549
3084,0.32843817978323125
3085,0.30990972457817717
3086,0.7072360154007684
3087,0.013836337898167843
3088,0.43170989329217174
3089,0.920219574464562
3090,0.011721608147955016
3091,0.7694587572395171
3092,0.3338253726251455
3093,0.6790390613112974
3094,0.009020938183965129
3095,0.8468902870866194
3096,0.7281367895198354
3097,0.8413858667692199
3098,0.9091841057998611
3099,0.7995159050851997
3100,0.3469747756510935
3101,0.4088367090631378
3102,0.008484063389594464
3103,0.8785069419453803
3104,0.8187478749124834
3105,0.8435494803373836
3106,0.6121539421638887
3107,0.7546717171047217
3108,0.8449056323986246
3109,0.42872119526288643
3110,0.654729018243305
3111,0.3743297218119993
3112,0.013019771977750649
3113,0.4835395914033408
3114,0.8106590670351019
3115,0.9879137883389172
3116,0.7795863228398502
3117,0.3881026627520658
3118,0.3830991661947461
3119,0.6133537300521115
3120,0.5370034592510716
3121,0.7395968959344817
3122,0.6584091416403128
3123,0.7805207249310216
3124,0.012673588268828688
3125,0.7625027120767569
3126,0.8464471046264064
3127,0.4637527132426655
3128,0.8070918048843965
3129,0.0057770853194964835
3130,0.9804656480346582
3131,0.9912485643244221
3132,0.7301600671799344
3133,0.4229712796461976
3134,0.3552585835826537
3135,0.7885200018326243
3136,0.6851177575467432
3137,0.009699079530866852
3138,0.5917141344493134
3139,0.8358410614649936
3140,0.9142352661819582
3141,0.8720175282594992
3142,0.3757051082700853
3143,0.011124644160885674
3144,0.011318768934542726
3145,0.8031261890242395
3146,0.7874554895503318
3147,0.011728674663585464
3148,0.8432616789895654
3149,0.3895520155150895
3150,0.5811666555147939
3151,0.8254705572139294
3152,0.7495860586967484
3153,0.010984437310187122
3154,0.985082329759374
3155,0.014223081046170821
3156,0.9945090911459509
3157,0.9822011505685875
3158,0.020972012656480528
3159,0.8119835685791829
3160,0.009161319730437007
3161,0.8469781552767084
3162,0.8233600165374695
3163,0.4419954414302215
3164,0.37039989845897114
3165,0.7132124378954371
3166,0.01736997709306111
3167,0.7877786506818605
3168,0.532401251493576
3169,0.985624363179427
3170,0.8619319938126384
3171,0.775589649180922
3172,0.044368693305978466
3173,0.829067048854673
3174,0.7672730114280977
3175,0.7271237294011087
3176,0.9229193127920445
3177,0.9731771476899207
3178,0.8258196562500603
3179,0.8471203940109896
3180,0.011039460834696568
3181,0.9671360744846569
3182,0.010246370193808503
3183,0.4304605037118144
3184,0.9911887345394256
3185,0.8729244700268881
3186,0.007855491186140961
3187,0.8428585034136274
3188,0.4644392110163046
3189,0.030122303220200815
3190,0.39027399031651094
3191,0.006214235005171755
3192,0.6023196593106348
3193,0.3719644443759192
3194,0.740408340943952
3195,0.42954753812703195
3196,0.6952398161079044
3197,0.9779035512730605
3198,0.8990346134844244
3199,0.39311907497445264
3200,0.7711068387187031
3201,0.7661583002740462
3202,0.7857137637677581
3203,0.016464809325764804
3204,0.6312644817404386
3205,0.009562776496680735
3206,0.8809481747104255
3207,0.7494595426046236
3208,0.028724900309587124
3209,0.744475115612391
3210,0.6972201202926281
3211,0.005562280442371955
3212,0.7131949759353114
3213,0.3309945957205043
3214,0.02606258482549706
3215,0.005553703343344345
3216,0.8657135516393256
3217,0.36780997709237806
3218,0.6740207668202203
3219,0.005173671269100858
3220,0.624644452150559
3221,0.02976448404344959
3222,0.9612211155473865
3223,0.010119681223305524
3224,0.7139325371114337
3225,0.9916447011059407
3226,0.018484842815787182
3227,0.3024420037035684
3228,0.4126919336643588
3229,0.7392104285407982
3230,0.8873091747629576
3231,0.4515275861561834
3232,0.014250849824301507
3233,0.5578959204942758
3234,0.9239654317489946
3235,0.979250176694033
3236,0.7699253980098282
3237,0.8843472791924079
3238,0.8941304330244827
3239,0.8433254292335995
3240,0.7306503172882152
3241,0.7896415529511043
3242,0.6715719928045424
3243,0.8158237064207353
3244,0.7517752074087366
3245,0.3789105945776374
3246,0.006701928513150393
3247,0.9487239108487524
3248,0.01076776247098189
3249,0.017950188561005265
3250,0.016243072722053036
3251,0.6098148264646774
3252,0.8389871127478941
3253,0.9570690179492112
3254,0.3158767222324679
3255,0.4030536628053374
3256,0.7478678705758781
3257,0.7606952783203563
3258,0.46554884499141663
3259,0.6051629076283543
3260,0.8616064410750329
3261,0.7361284995648144
3262,0.4339202573917255
3263,0.7274237409114495
3264,0.7832537585761344
3265,0.007483668154034459
3266,0.337577626116648
3267,0.5857561589943772
3268,0.02676379303261552
3269,0.009166626816232905
3270,0.5067650970084826
3271,0.33938661786470686
3272,0.8154777967414933
3273,0.7079000041445316
3274,0.6701209998932729
3275,0.8902702437356675
3276,0.43178247511041384
3277,0.5876889623143422
3278,0.8294525177838121
3279,0.6920877858185148
3280,0.9888105158579388
3281,0.6726668851556975
3282,0.9156230563351334
3283,0.23188605339946447
3284,0.9797928737864425
3285,0.005829986150069111
3286,0.36202664244779986
3287,0.9093847253822951
3288,0.9314666779081263
3289,0.8529186581799159
3290,0.010426693522789538
3291,0.8439220680840787
3292,0.011705849835475114
3293,0.8279254153236858
3294,0.4538523986859278
3295,0.013276023861821036
3296,0.571315085285393
3297,0.9932876888273244
3298,0.6360329588310761
3299,0.8660927305313044
3300,0.4662394039870854
3301,0.39258311612633773
3302,0.9483248776534516
3303,0.02257879357488991
3304,0.45243051015334274
3305,0.013260241289877255
3306,0.8521859738760889
3307,0.9737639535310543
3308,0.7777333268231593
3309,0.8237723161007651
3310,0.8142250772947122
3311,0.42619076792466637
3312,0.5036844552646225
3313,0.7535960181417497
3314,0.2850993097968482
3315,0.8474544773246777
3316,0.007878410711926905
3317,0.4640776480687675
3318,0.40195379296147177
3319,0.8029961999992927
3320,0.8921993917680765
3321,0.7348198480083139
3322,0.009871322905340495
3323,0.5401462194252227
3324,0.43012385591650665
3325,0.53826588499674
3326,0.02741226385828366
3327,0.008150087601042142
3328,0.7838639783369512
3329,0.6694721227463555
3330,0.5146545037363448
3331,0.7879817197810987
3332,0.3058438598804897
3333,0.7755508080085731
3334,0.41453192137868283
3335,0.8118271817133422
3336,0.010176216843829595
3337,0.6715243068693559
3338,0.7797505257410419
3339,0.8464483582966688
3340,0.007628383303172727
3341,0.8180656128141816
3342,0.9926576018070445
3343,0.5216467767581183
3344,0.8839422872768742
3345,0.8500620091384923
3346,0.8499499658775103
3347,0.9806749896483453
3348,0.7896595461358904
3349,0.010641899922603195
3350,0.7938095210759621
3351,0.5910291385221237
3352,0.9106118221250608
3353,0.6601154927356887
3354,0.3901348204726236
3355,0.5112593281887267
3356,0.7811684481438891
3357,0.7575120965043888
3358,0.9427916277234253
3359,0.9863277043113627
3360,0.7172066648237791
3361,0.7486801661047408
3362,0.9250961061274301
3363,0.8857911659315094
3364,0.3464474987235076
3365,0.7020307364235093
3366,0.8329961237948226
3367,0.9779700129793201
3368,0.7378401539207435
3369,0.9301716402919353
3370,0.6485855675439474
3371,0.8577104783792779
3372,0.7548464355531413
3373,0.5056355222765255
3374,0.7759750475174345
3375,0.3604824241196874
3376,0.8740883580831159
3377,0.8152813523560651
3378,0.016778287988520706
3379,0.6906842408544797
3380,0.9897247154671306
3381,0.8052841980055138
3382,0.8964772637385987
3383,0.7475311301077182
3384,0.47932539649643924
3385,0.7712869413998688
3386,0.4709613894820617
3387,0.3225464819576118
3388,0.3121277350190242
3389,0.5261359949790997
3390,0.731910570209277
3391,0.03818654405284149
3392,0.5252298150902611
3393,0.43297096131432217
3394,0.011428600328015107
3395,0.9539137475307118
3396,0.8668218622222
3397,0.8407332890103854
3398,0.9780803762765379
3399,0.009755817429082003
3400,0.8376427665270337
3401,0.7329996987577903
3402,0.830185459362138
3403,0.9579731482010839
3404,0.8431790113254317
3405,0.9004055281323335
3406,0.011018503764853166
3407,0.5623189468405713
3408,0.01812136153515523
3409,0.6595605450692044
3410,0.7106693299732929
3411,0.6872146335650867
3412,0.5789387470426959
3413,0.7778511369278739
3414,0.27804194359856893
3415,0.4759595779241355
3416,0.434740492865247
3417,0.8204018041706356
3418,0.3069934260665913
3419,0.04208479604417894
3420,0.8679938942584294
3421,0.352591040206616
3422,0.8372573035989634
3423,0.01549422898084222
3424,0.013734420960985717
3425,0.5684612729609603
3426,0.8789103895442997
3427,0.2773821601455124
3428,0.8463292474398064
3429,0.9745241816087283
3430,0.005741946715451604
3431,0.9452862430383319
3432,0.8450593328884638
3433,0.8566080159277367
3434,0.010330896167210153
3435,0.4824044992878183
3436,0.010019181034796815
3437,0.6081525441150645
3438,0.2651878623655723
3439,0.009704957086344855
3440,0.48408106922344524
3441,0.798338988226855
3442,0.009211024126235078
3443,0.5149809822801957
3444,0.5625342304616955
3445,0.2242010645083185
3446,0.9490458111588697
3447,0.27958211069279965
3448,0.010110252840250534
3449,0.4445343975371723
3450,0.8753695856488257
3451,0.9818607284983997
3452,0.7972385242248077
3453,0.805535006356198
3454,0.4384348777424598
3455,0.799281410781462
3456,0.9934537289477756
3457,0.5958418829248301
3458,0.8409380986058488
3459,0.8168460094328781
3460,0.6659241989218148
3461,0.011366528531390481
3462,0.7255586833332598
3463,0.6521933911153378
3464,0.8602682584807465
3465,0.006451575294271982
3466,0.862899282920362
3467,0.9003870548540133
3468,0.533893689623844
3469,0.8448051879272465
3470,0.43141618437491763
3471,0.6390261984540261
3472,0.013614376704954356
3473,0.6121036073709791
3474,0.7485396265707928
3475,0.3886363710546866
3476,0.6541436851427276
